Timestamp,Username,ComputerID,fileAccessType,fileDestinationDirectory,NearbyUsers,computer_user_location,ComputerRoom
2025-03-26 07:13:46,Director1,Computer A1,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPEN.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:13:54,Manager2,Computer A1,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_9.docx,"['Director1', 'Manager1']",Room C,Room A
2025-03-26 07:14:01,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\AS1\Manager2_MOVE_OTHERS_7.docx,['Manager2'],Room C,Room C
2025-03-26 07:14:09,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:14:12,Manager2,Computer C1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:14:19,Manager2,Computer A1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_NON_9.docx,"['Director1', 'Manager1']",Room C,Room A
2025-03-26 07:14:26,Manager1,Computer A1,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_MOVE_NON_EXTERNAL_8.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:14:26,Manager1,Computer A1,File Creation,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_NON_EXTERNAL_8.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:14:36,Manager1,Computer C1,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_OTHERS_7.docx,['Manager2'],Room A,Room C
2025-03-26 07:14:43,Manager2,Computer C1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_NON_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:14:49,Manager1,Computer A1,File Move,C:\Users\janva\Downloads\AS1\Manager1_MOVE_OTHERS_9.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:14:54,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_8.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:15:00,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:15:03,Manager2,Computer C1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:15:09,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_NON_INTERNAL_4.docx,['Manager2'],Room C,Room C
2025-03-26 07:15:14,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_9.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:15:22,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Manager2'],Room C,Room C
2025-03-26 07:15:30,Director1,Computer A1,File Move,C:\Users\janva\Downloads\ExternalDrive\Director1_MOVE_NON_EXTERNAL_5.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:15:35,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:15:39,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_5.docx,['Manager2'],Room C,Room C
2025-03-26 07:15:45,Manager1,Computer A1,File Move,C:\Users\janva\Downloads\AS2\Manager1_MOVE_OTHERS_10.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:15:50,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_6.docx,['Manager2'],Room C,Room C
2025-03-26 07:15:57,Manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN_NON.docx,['Manager2'],Room C,Room C
2025-03-26 07:16:05,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:16:09,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_NON_OTHERS_6.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:16:14,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_11.docx,['Manager2'],Room C,Room C
2025-03-26 07:16:21,Manager1,Computer A1,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPENWMOD_NON.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:16:26,Manager1,Computer A1,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPENWMOD_NON.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:16:33,Director1,Computer A0,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_5.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:16:44,Manager2,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_7.docx,"['Director1', 'Manager1']",Room C,Room A
2025-03-26 07:16:53,Manager1,Computer A0,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPEN_NON.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:17:08,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_NON_OTHERS_7.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:17:14,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_8.docx,['Manager2'],Room C,Room C
2025-03-26 07:17:22,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Manager2'],Room C,Room C
2025-03-26 07:17:32,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:17:35,Manager2,Computer C1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:17:43,Director1,Computer A1,File Move,C:\Users\janva\Downloads\Manager1\Director1_MOVE_NON_OTHERS_7.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:17:49,Director1,Computer A0,File Move,C:\Users\janva\Downloads\AS2\Director1_MOVE_OTHERS_6.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:17:54,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_NON_EXTERNAL_5.docx,['Manager2'],Room C,Room C
2025-03-26 07:18:03,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN_NON.docx,['Manager2'],Room C,Room C
2025-03-26 07:18:15,Manager2,Computer C1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_8.docx,['Manager2'],Room C,Room C
2025-03-26 07:18:23,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_INTERNAL_13.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:18:32,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_8.docx,['Manager2'],Room C,Room C
2025-03-26 07:18:39,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\AS2\Manager2_MOVE_OTHERS_8.docx,['Manager2'],Room C,Room C
2025-03-26 07:18:47,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Manager2'],Room C,Room C
2025-03-26 07:18:54,Director1,Computer A0,File Move,C:\Users\janva\Downloads\AS2\Director1_MOVE_NON_OTHERS_8.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:19:03,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\AS1\Manager2_MOVE_NON_OTHERS_6.docx,['Manager2'],Room C,Room C
2025-03-26 07:19:10,Manager1,Computer A0,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_DELETE_10.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:19:16,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_NON_OTHERS_9.docx,['Manager2'],Room C,Room C
2025-03-26 07:19:22,Manager1,Computer A0,File Move,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_MOVE_NON_INTERNAL_4.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:19:29,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_NON_INTERNAL_5.docx,['Manager2'],Room C,Room C
2025-03-26 07:19:35,Director1,Computer A1,File Copy,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_COPY_INTERNAL_4.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:19:40,Manager2,Computer C1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_MOVE_EXTERNAL_9.docx,['Manager2'],Room C,Room C
2025-03-26 07:19:40,Manager2,Computer C1,File Creation,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_9.docx,['Manager2'],Room C,Room C
2025-03-26 07:19:47,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\AS1\Manager2_MOVE_OTHERS_9.docx,['Manager2'],Room C,Room C
2025-03-26 07:19:54,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_OTHERS_8.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:20:02,Manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Manager2'],Room C,Room C
2025-03-26 07:20:11,Manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:20:14,Manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:20:24,Manager2,Computer C0,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_9.docx,['Manager2'],Room C,Room C
2025-03-26 07:20:32,Manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C
2025-03-26 07:20:34,Manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C
2025-03-26 07:20:42,Director1,Computer A1,File Move,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_MOVE_INTERNAL_5.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:20:49,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_INTERNAL_14.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:20:55,Manager2,Computer C1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_MOVE_NON_EXTERNAL_6.docx,['Manager2'],Room C,Room C
2025-03-26 07:20:56,Manager2,Computer C1,File Creation,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_NON_EXTERNAL_6.docx,['Manager2'],Room C,Room C
2025-03-26 07:21:01,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1\Manager1_COPY_NON_OTHERS_8.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:21:07,Manager1,Computer A1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_NON_EXTERNAL_9.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:21:14,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Manager2'],Room C,Room C
2025-03-26 07:21:23,Manager2,Computer A0,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_11.docx,"['Director1', 'Manager1']",Room C,Room A
2025-03-26 07:21:29,Director1,Computer A0,File Move,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_MOVE_INTERNAL_6.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:21:36,Director1,Computer A1,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPEN.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:21:44,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_9.docx,['Manager2'],Room C,Room C
2025-03-26 07:21:50,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_OTHERS_6.docx,['Manager2'],Room C,Room C
2025-03-26 07:21:55,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:22:02,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_NON_INTERNAL_6.docx,['Manager2'],Room C,Room C
2025-03-26 07:22:08,Manager1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_NON_EXTERNAL_10.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:22:14,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_12.docx,['Manager2'],Room C,Room C
2025-03-26 07:22:21,Director1,Computer A0,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPEN.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:22:29,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:22:36,Director1,Computer A1,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPEN_NON.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:22:45,Manager1,Computer A1,File Move,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_MOVE_NON_INTERNAL_5.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:22:52,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Manager2'],Room C,Room C
2025-03-26 07:23:01,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_11.docx,['Manager2'],Room C,Room C
2025-03-26 07:23:07,Manager1,Computer A1,File Move,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_MOVE_NON_INTERNAL_6.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:23:14,Manager1,Computer A1,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPENWMOD.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:23:17,Manager1,Computer A1,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPENWMOD.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:23:24,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_11.docx,['Manager2'],Room C,Room C
2025-03-26 07:23:32,Director1,Computer A0,File Move,C:\Users\janva\Downloads\AS1\Director1_MOVE_OTHERS_7.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:23:39,Manager1,Computer A0,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPENWMOD_NON.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:23:43,Manager1,Computer A0,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPENWMOD_NON.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:23:50,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_12.docx,['Manager2'],Room C,Room C
2025-03-26 07:23:57,Director1,Computer A0,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPENWMOD.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:24:00,Director1,Computer A0,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:24:08,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1\Manager1_COPY_OTHERS_9.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:24:12,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_NON_INTERNAL_7.docx,['Manager2'],Room C,Room C
2025-03-26 07:24:21,Manager2,Computer C0,File Creation,C:\Users\janva\Downloads\AS1\Manager2_COPY_NON_OTHERS_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:24:21,Manager2,Computer C0,File Modification,C:\Users\janva\Downloads\AS1\Manager2_COPY_NON_OTHERS_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:24:36,Manager1,Computer A1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_11.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:24:44,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\AS1\Manager2_MOVE_OTHERS_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:24:52,Manager1,Computer A0,File Move,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_MOVE_NON_INTERNAL_7.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:25:01,Manager2,Computer A0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN_NON.docx,"['Director1', 'Manager1']",Room C,Room A
2025-03-26 07:25:08,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_13.docx,['Manager2'],Room C,Room C
2025-03-26 07:25:15,Manager1,Computer A1,File Creation,C:\Users\janva\Downloads\AS1\Manager1_COPY_OTHERS_10.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:25:15,Manager1,Computer A1,File Modification,C:\Users\janva\Downloads\AS1\Manager1_COPY_OTHERS_10.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:25:21,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_NON_OTHERS_11.docx,['Manager2'],Room C,Room C
2025-03-26 07:25:25,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_NON_OTHERS_9.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:25:31,Manager2,Computer A0,File Copy,C:\Users\janva\Downloads\AS2\Manager2_COPY_NON_OTHERS_12.docx,"['Director1', 'Manager1']",Room C,Room A
2025-03-26 07:25:37,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_NON_INTERNAL_5.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:25:43,Manager2,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_12.docx,['Manager2'],Room C,Room C
2025-03-26 07:25:51,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_INTERNAL_3.docx,['Manager2'],Room C,Room C
2025-03-26 07:25:57,Manager2,Computer C1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_MOVE_INTERNAL_4.docx,['Manager2'],Room C,Room C
2025-03-26 07:25:58,Manager2,Computer C1,File Creation,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_INTERNAL_4.docx,['Manager2'],Room C,Room C
2025-03-26 07:26:08,Manager1,Computer A1,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_MOVE_EXTERNAL_12.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:26:09,Manager1,Computer A1,File Creation,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_12.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:26:16,Manager2,Computer C0,File Copy,C:\Users\janva\Downloads\AS2\Manager2_COPY_OTHERS_7.docx,['Manager2'],Room C,Room C
2025-03-26 07:26:26,Manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C
2025-03-26 07:26:30,Manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C
2025-03-26 07:26:35,Manager1,Computer A0,File Move,C:\Users\janva\Downloads\AS2\Manager1_MOVE_NON_OTHERS_9.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:26:38,Manager2,Computer C1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_10.docx,['Manager2'],Room C,Room C
2025-03-26 07:26:43,Manager1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1\Manager1_COPY_OTHERS_11.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:26:49,Director1,Computer A0,File Move,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_MOVE_INTERNAL_7.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:26:55,Manager2,Computer C1,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_11.docx,['Manager2'],Room C,Room C
2025-03-26 07:27:01,Manager2,Computer C0,File Creation,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_13.docx,['Manager2'],Room C,Room C
2025-03-26 07:27:02,Manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_13.docx,['Manager2'],Room C,Room C
2025-03-26 07:27:09,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_INTERNAL_15.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:27:15,Manager2,Computer C0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_NON_INTERNAL_8.docx,['Manager2'],Room C,Room C
2025-03-26 07:27:23,Director1,Computer A0,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPENWMOD.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:27:26,Director1,Computer A0,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:27:32,Manager1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_10.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:27:38,Manager2,Computer C1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_12.docx,['Manager2'],Room C,Room C
2025-03-26 07:27:44,Director1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Director1_MOVE_NON_EXTERNAL_6.docx,"['Director1', 'Manager1']",Room A,Room A
2025-03-26 07:27:53,Manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,['Manager2'],Room C,Room C
2025-03-26 07:27:55,Manager2,Computer C1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['Manager2'],Room C,Room C
